pct,trial,seed,spearman,top3_jaccard
0.1,554,41,0.9699248120300751,0.5
0.1,555,41,0.9548872180451128,0.5
0.1,556,41,0.9578947368421054,1.0
0.1,557,41,0.9665288385658837,1.0
0.1,558,41,0.9609022556390976,1.0
0.1,559,41,0.9142857142857143,0.2
0.1,560,41,0.9533834586466164,1.0
0.1,561,41,0.8657390608477294,0.5
0.1,562,41,0.9398496240601503,0.5
0.1,563,41,0.9469726130384807,0.5
0.1,564,41,0.956390977443609,0.5
0.1,565,41,0.9398496240601503,0.5
0.1,566,41,0.9684210526315788,1.0
0.1,567,41,0.9161339497068066,0.5
0.1,568,41,0.9624060150375938,0.5
0.1,569,41,0.8890560989765562,0.2
0.1,570,41,0.9639097744360902,1.0
0.1,571,41,0.9142857142857143,1.0
0.1,572,41,0.9503759398496241,0.2
0.1,573,41,0.9458646616541352,0.5
0.1,574,41,0.9443609022556391,0.5
0.1,575,41,0.8875517739359867,0.2
0.1,576,41,0.9232508256944993,0.5
0.1,577,41,0.9684210526315788,0.5
0.1,578,41,0.9699248120300751,0.5
0.1,579,41,0.956390977443609,1.0
0.1,580,41,0.9037593984962405,0.5
0.1,581,41,0.9624060150375938,0.2
0.1,582,41,0.9428571428571428,0.5
0.1,583,41,0.908201912480245,0.2
0.1,584,41,0.9308270676691727,0.5
0.1,585,41,0.9338345864661652,0.2
0.1,586,41,0.9503759398496241,0.5
0.1,587,41,0.9248120300751879,0.5
0.1,588,41,0.9608731087301349,0.5
0.1,589,41,0.9353383458646616,0.5
0.1,590,41,0.9488721804511278,0.5
0.1,591,41,0.9458646616541352,0.5
0.1,592,41,0.9473684210526315,0.5
0.1,593,41,0.7639097744360903,0.2
0.1,594,41,0.9729323308270676,1.0
0.1,595,41,0.9533834586466164,1.0
0.1,596,41,0.8905604240171255,0.5
0.1,597,41,0.9187361517302229,0.5
0.1,598,41,0.9533834586466164,0.5
0.1,599,41,0.9864661654135337,0.5
